lat,long,cropland,wildareas-v3-1993-human-footprint,wildareas-v3-2009-human-footprint,trees,grassland,shrubs,water
45.415,141.678888888889,0.003700000001117587,22,21,0.006899999920278788,0.010300000198185444,0,0.40959998965263367
43.9461111111111,141.631944444444,0.040800001472234726,0,0,0.041099999099969864,0.005799999926239252,0,0.7365999817848206
43.7569444444444,142.372222222222,0.0575999990105629,40,42,0.2087000012397766,0.0414000004529953,0,0.013000000268220901
44.0177777777778,144.279722222222,3.9999998989515007e-4,29,34,0.10459999740123749,0.0010000000474974513,0,0.3555999994277954
43.06,141.328611111111,0.01940000057220459,46,46,0.07999999821186066,0.0032999999821186066,0,3.9999998989515007e-4
43.2116666666667,141.785833333333,0.02889999933540821,42,42,0.15600000321865082,0.00930000003427267,0,1.9999999494757503e-4
42.9222222222222,143.211944444444,0.0026000000070780516,41,43,0.0560000017285347,0.0019000000320374966,0,0
42.9858333333333,144.377777777778,0.0017999999690800905,48,48,0.0031999999191612005,0.006399999838322401,0,0
42.9530555555556,144.4375,0.12939999997615814,42,43,0.15919999778270721,0.16830000281333923,0,0.24959999322891235
43.3305555555556,145.585555555556,0.017799999564886093,25,26,0.16949999332427979,0.024700000882148743,0,0
42.3116666666667,140.975277777778,0.009200000204145908,31,31,0.755299985408783,0.0012000000569969416,0,0.0015999999595806003
42.3236111111111,140.97,0.00860000029206276,31,31,0.23029999434947968,0.012600000016391277,0,0.0754999965429306
42.1625,142.776944444444,0.02710000053048134,17,16,0.4661000072956085,0.014999999664723873,0,0.11810000240802765
41.8672222222222,140.123888888889,0,3,0,0,6.000000284984708e-4,0,0.9071999788284302
41.8166666666667,140.754166666667,0.018400000408291817,38,38,0.030400000512599945,0.004399999976158142,0,0
42.9011111111111,140.758055555556,0.04149999842047691,40,40,0.0674000009894371,0.017999999225139618,0,0
44.345,143.355277777778,0.016599999740719795,35,38,0.12020000070333481,0.021900000050663948,0,0
42.2944444444444,143.316666666667,0.08749999850988388,37,40,0.05999999865889549,0.0421999990940094,0,0.2969000041484833
38.7569444444444,140.312222222222,0.20679999887943268,41,43,0.11599999666213989,0.011099999770522118,0,0
40.8216666666667,140.768888888889,0.004600000102072954,44,44,0.02239999920129776,0.002899999963119626,0,0.046799998730421066
40.5272222222222,141.521666666667,0.009999999776482582,36,34,0.05620000138878822,0.0019000000320374966,0,0.3343999981880188
39.7175,140.099166666667,0.0071000000461936,40,38,0.08420000225305557,0.1128000020980835,0,0
39.6983333333333,141.166111111111,0.0017999999690800905,43,45,0.14579999446868896,0.0020000000949949026,0,0
39.6469444444444,141.965833333333,0.009800000116229057,36,39,0.7378000020980835,3.000000142492354e-4,0,0
38.9086111111111,139.843333333333,3.000000142492354e-4,45,45,0.025200000032782555,0.0027000000700354576,0,0.04580000042915344
38.2555555555556,140.34611111111099,0.0038999998942017555,39,38,0.04749999940395355,0,0,0
38.2619444444444,140.896666666667,0.007499999832361937,45,46,0.16619999706745148,0.025599999353289604,0,0
38.2622222222222,140.896666666667,0.007499999832361937,45,46,0.16619999706745148,0.025599999353289604,0,0
37.7594444444444,140.470833333333,1.9999999494757503e-4,41,42,0.060499999672174454,3.000000142492354e-4,0,0
37.1316666666667,140.215,0.0024999999441206455,40,40,0.11869999766349792,0.05009999871253967,0,0.009700000286102295
36.9475,140.903333333333,0,2,0,6.99999975040555e-4,0.02250000089406967,0,0.1881999969482422
37.3913888888889,136.895277777778,0.10440000146627426,32,35,0.2883000075817108,0.09120000153779984,0,0.006200000178068876
38.0291666666667,138.24,6.000000284984708e-4,6,5,0.040800001472234726,0.0024999999441206455,0,0.5404000282287598
37.8936111111111,139.018888888889,0.026200000196695328,44,44,0.006000000052154064,0.01510000042617321,0,0.012500000186264515
36.5897222222222,136.634722222222,0.005900000222027302,45,45,0.002099999925121665,0.005799999926239252,0,0
36.7094444444445,137.2025,0.18950000405311584,49,49,0.11590000241994858,0.020800000056624413,0,0.27070000767707825
36.6627777777778,138.1925,0.0017000000225380063,43,44,0.147599995136261,0.007899999618530273,0,0
37.1066666666667,138.246666666667,0.027699999511241913,43,44,0.1242000013589859,0.004699999932199717,0,0
36.5497222222222,139.868333333333,0.00279999990016222,44,43,0.06379999965429306,0.003000000026077032,0,6.99999975040555e-4
36.0555555555556,136.2225,0.07500000298023224,44,45,0.07680000364780426,0.048500001430511475,0,0.004600000102072954
36.1561111111111,137.253333333333,0.03220000118017197,42,43,0.0617000013589859,0.026200000196695328,0,0.029600000008940697
36.2466666666667,137.970555555556,0.006300000008195639,44,44,0.059300001710653305,0.0013000000035390258,0,0
36.4052777777778,139.060555555556,0.0013000000035390258,41,40,0.01720000058412552,0.0010999999940395355,0,0
36.15,139.38,1.9999999494757503e-4,45,45,0.023600000888109207,1.9999999494757503e-4,0,0
36.3811111111111,140.468055555556,0.031199999153614044,44,45,0.10899999737739563,0.017999999225139618,0,0
35.6533333333333,136.062222222222,0.007400000002235174,34,34,0.024399999529123306,0.0071000000461936,0,0.12960000336170197
35.4002777777778,136.7625,1.9999999494757503e-4,45,45,0.03460000082850456,0.003100000089034438,0,0
35.1677777777778,136.965555555556,3.000000142492354e-4,38,38,0.14180000126361847,6.000000284984708e-4,0,0
35.1683333333333,136.964722222222,3.000000142492354e-4,38,38,0.14180000126361847,6.000000284984708e-4,0,0
35.5233333333333,137.8225,0.002300000051036477,41,41,0.02969999983906746,0.0010999999940395355,0,0
35.6672222222222,138.553888888889,0.01080000028014183,42,42,0.009399999864399433,0.0013000000035390258,0,0
35.7397222222222,140.857222222222,3.000000142492354e-4,37,37,0.10989999771118164,0.0012000000569969416,0,0.18230000138282776
34.7341666666667,136.519722222222,0.009499999694526196,41,46,0.006899999920278788,0.007400000002235174,0,0.20569999516010284
34.7538888888889,137.71166666666701,0,43,44,0.019500000402331352,0.2777999937534332,0,0
34.9761111111111,138.40388888888901,0,43,44,0.18119999766349792,0.003599999938160181,0,0
35.6916666666667,139.751111111111,0.013899999670684338,46,46,0.7014999985694885,0.037300001829862595,0,0.017100000753998756
34.0697222222222,136.193333333333,0.003700000001117587,41,41,0.0681999996304512,0.006399999838322401,0,0.01899999938905239
35.4397222222222,139.6525,0,45,46,0.2881999909877777,0,0,0.005799999926239252
34.9869444444444,139.865277777778,0.00839999970048666,41,41,0.05700000002980232,0.007300000172108412,0,0.007300000172108412
34.7494444444444,139.363055555556,0.009100000374019146,13,16,0.6908000111579895,0.01899999938905239,0,0.007400000002235174
34.1238888888889,139.521388888889,0,4,10,0.7839000225067139,8.999999845400453e-4,0,0.18330000340938568
33.1216666666667,139.779166666667,0.0020000000949949026,26,25,0.9445000290870667,0.002400000113993883,0,0
36.2044444444444,133.333888888889,0,25,19,0.12470000237226486,0,0,0.6797000169754028
35.4572222222222,133.065555555556,0.003000000026077032,44,45,0.38920000195503235,0.0038999998942017555,0,1.9999999494757503e-4
35.4347222222222,133.338611111111,0.004699999932199717,45,46,0.014800000004470348,0.0031999999191612005,0,0
35.4877777777778,134.238333333333,0.07989999651908875,44,44,0.04340000078082085,0.010300000198185444,0,0.015300000086426735
35.5308333333333,134.199444444444,0.18549999594688416,35,35,0.10419999808073044,0.07569999992847443,0,0.07079999893903732
35.5358333333333,134.822222222222,3.000000142492354e-4,42,43,0.149399995803833,0.003000000026077032,0,0
35.4502777777778,135.318055555556,0.0013000000035390258,36,36,0.011300000362098217,0.007799999788403511,0,0.4918000102043152
34.8966666666667,132.070555555556,5.000000237487257e-4,40,40,0.17820000648498535,0.007499999832361937,0,0.17319999635219574
35.0147222222222,135.732777777778,0.0015999999595806003,46,46,0.00570000009611249,0.01860000006854534,0,0
35.2761111111111,136.243888888889,0.005400000140070915,39,40,0.10930000245571136,0.027300000190734863,0,0.18170000612735748
33.9486111111111,130.926111111111,0,14,12,0,0,0,0.7045000195503235
34.3986111111111,132.462777777778,3.9999998989515007e-4,42,43,0.017400000244379044,0.0010999999940395355,0,0.007499999832361937
34.6858333333333,133.925277777778,0.011099999770522118,42,43,0.045099999755620956,0.014000000432133675,0,0
34.6969444444444,135.212777777778,0.00989999994635582,42,42,0.006899999920278788,0.018200000748038292,0,0.25290000438690186
34.6822222222222,135.519166666667,0.013100000098347664,38,38,0.06210000067949295,0.09749999642372131,0,0.0019000000320374966
34.3383333333333,134.905,3.000000142492354e-4,35,35,0.7552000284194946,0.005100000184029341,0,0.07670000195503235
34.2288888888889,135.164166666667,0.014700000174343586,46,47,0.007400000002235174,0.006599999964237213,0,0.155799999833107
33.4502777777778,135.757222222222,0.004800000227987766,7,7,0.15379999577999115,0.005400000140070915,0,0.7851999998092651
34.6938888888889,135.827777777778,0.00559999980032444,46,46,0.3321000039577484,0.08009999990463257,0,0.017899999395012856
34.1977777777778,129.291944444444,0.00430000014603138,17,15,0.3370000123977661,0.00279999990016222,0,0.48820000886917114
34.1533333333333,129.222777777778,0.0010000000474974513,15,14,0.9089000225067139,0.03590000048279762,0,0
33.5822222222222,130.376388888889,6.99999975040555e-4,45,46,0.13840000331401825,0.010200000368058681,0,0.01600000075995922
33.2663888888889,130.305277777778,6.99999975040555e-4,40,39,0.0035000001080334187,0.007699999958276749,0,0
33.2361111111111,131.619166666667,0.011699999682605267,45,46,0.014299999922513962,0.06379999965429306,0,0.2985000014305115
32.7341666666667,129.868055555556,0.0027000000700354576,18,17,0.06930000334978104,0.03229999914765358,0,0.14390000700950623
32.8136111111111,130.706944444444,0.0013000000035390258,44,44,0.16509999334812164,0.006000000052154064,0,0
32.5819444444444,131.658055555556,0.37299999594688416,37,36,0.03579999879002571,0.03550000116229057,0,0.02459999918937683
31.555,130.548055555556,6.000000284984708e-4,39,39,0.05770000070333481,6.99999975040555e-4,0,9.999999747378752e-5
31.9383333333333,131.414166666667,0.06019999831914902,39,40,0.07940000295639038,0.06620000302791595,0,0.0689999982714653
30.3855555555556,130.659166666667,0.0027000000700354576,12,12,0.14470000565052032,0.04839999973773956,0,0.7132999897003174
30.3830555555556,130.659166666667,0.015300000086426735,12,13,0.7443000078201294,0.05689999833703041,0,0.026200000196695328
30.7202777777778,130.9825,0.07199999690055847,16,26,0.41100001335144043,0.04500000178813934,9.999999747378752e-5,0.2619999945163727
32.6947222222222,128.826944444444,0.12300000339746475,34,33,0.2985000014305115,0.04190000146627426,0,0
33.8436111111111,132.7775,0.00430000014603138,43,44,0.008700000122189522,0.0020000000949949026,0,0
34.3180555555556,134.054444444444,0.026200000196695328,43,43,0,0.0013000000035390258,0,6.99999975040555e-4
33.2277777777778,132.553055555556,9.999999747378752e-5,22,21,0.25380000472068787,0.001500000013038516,0,0.29280000925064087
33.5680555555556,133.549444444444,0.0017000000225380063,37,38,0.018699999898672104,0.0032999999821186066,0,0.061400000005960464
33.5683333333333,133.549166666667,0.0017000000225380063,37,38,0.018699999898672104,0.0032999999821186066,0,0.061400000005960464
34.0677777777778,134.573333333333,0.00139999995008111,45,46,0.0017999999690800905,0.002099999925121665,0,0.025200000032782555
28.3797222222222,129.495555555556,3.000000142492354e-4,34,24,0.0957999974489212,0.012500000186264515,0,0.08410000056028366
28.3941666666667,129.552777777778,0.004600000102072954,16,16,0.9107999801635742,0.011099999770522118,0,0
24.4666666666667,123.010555555556,0.2922999858856201,2,2,0.5723999738693237,0.08209999650716782,0,0
24.4277777777778,123.765555555556,0.004699999932199717,0,0,0.14810000360012054,0.022099999710917473,0,0.8059999942779541
24.3366666666667,124.164444444444,0.0017000000225380063,33,32,0.0272000003606081,0.00839999970048666,0,0.03290000185370445
24.7944444444444,125.278333333333,0.019999999552965164,36,36,0.17170000076293945,0.05909999832510948,0.0012000000569969416,0
26.3380555555556,126.803888888889,0.45879998803138733,26,28,0.03550000116229057,0.10899999737739563,0,0
26.2072222222222,127.687222222222,0.004699999932199717,38,38,0.08799999952316284,0.006399999838322401,0,0
26.5941666666667,127.966388888889,0.018200000748038292,0,0,0.11309999972581863,0.030799999833106995,0,0.13079999387264252
25.8288888888889,131.228611111111,0,18,21,0,0,0,1
